Failure Type,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
0,4151,3492,1,301.88512507780104,310.38512507780104,1289,60.82974984439787,73,1
5,9748,6869,1,298.65577632552623,309.8501986929736,2251,16.59601191123611,217,1
3,723,1441,1,297.1947526920877,308.2074064610105,2811,6.293522540705331,76,1
0,4131,8232,2,302.0310996289715,310.59664944345724,1374,46.88565315374218,162,1
3,4850,8439,2,303.66256671806315,312.29946625549474,2661,11.4,54,1
4,4177,8252,2,302.33583556416875,310.9627122372953,1799,28.545509554267003,198,1
3,3875,3326,1,302.4547981200945,311.1369953002363,1366,65.46287331631379,187,1
3,5102,4067,1,304.20204668738825,313.3040933747765,1436,48.60929024205645,202,1
0,3801,388,0,302.22151224243237,310.8586906539117,1415,46.92938727925849,127,1
2,1164,1703,1,297.0,308.06552077134035,1350,55.36177597875431,202,1
5,3635,3188,1,301.84016803720164,311.0121344297613,1440,43.84894172293007,207,1
0,5018,505,0,303.2915848065624,312.2771037983594,1386,54.29158480656238,163,1
1,2976,7866,2,300.27658476394686,309.5843898426312,1990,23.48650971627673,128,1
5,9634,6796,1,299.28612062651627,310.4175085638646,2031,21.07145644826527,209,1
4,5789,8731,2,301.34737098823484,310.95789679058794,1997,23.96314018117927,180,1
5,2228,7655,2,299.36466298553137,308.5724346280836,1612,34.46083968002591,207,1
3,1556,1923,1,298.64820715308457,309.2767595613102,2799,6.701726275704974,106,1
2,4975,4001,1,303.7435476061841,312.96827774776295,1261,60.939278288029726,190,1
4,1081,132,0,296.90664387289866,307.80581338878636,1547,35.97357117947759,205,1
4,1507,1893,1,298.02095984797336,308.53892543195053,1426,38.16710518340612,219,1
2,2532,2518,1,299.14317029786565,308.92951089359696,1335,56.665091148460576,200,1
3,1481,7434,2,297.9601544987458,308.6724146529778,1472,58.82182904859184,173,1
2,172,1104,1,298.34387059209286,308.2,1291,60.43338531244113,214,1
5,6373,630,0,300.4174733558915,309.9,1395,46.23010657643401,210,1
5,3563,3147,1,301.96029220983735,310.9803896131165,1559,38.65834414425489,212,1
2,1636,1972,1,298.04198517460736,308.13702223808895,1354,55.92293257172884,186,1
0,4719,473,0,303.48370298876097,311.66207328763704,1319,53.19748312584976,57,1
0,4840,3926,1,303.38873928509605,311.88873928509605,1299,63.686046416825306,57,1
0,4732,3854,1,303.4,311.8175871094247,1379,49.58096679314583,201,1
4,990,363,0,297.03624075304225,308.15033336496583,1539,38.52481506084514,209,1
0,4521,3722,1,302.4,310.2,1347,55.70450800949593,129,1
0,4496,3706,1,302.5985633620088,310.39712672401754,1358,57.154027584280655,67,1
4,2681,7779,2,299.7,309.28823965347664,1432,40.37115495196273,216,1
3,866,1528,1,295.8389954286042,306.3259646071726,2295,14.16563928561169,148,1
3,6639,8985,2,301.5657401228782,310.63425987712185,1318,65.73148024575637,49,1
3,7534,5527,1,300.1422302568878,311.35278782110976,2467,15.287196954593833,79,1
3,2392,7704,2,298.97533874931577,308.23766937465786,1404,58.68414660714535,62,1
0,4574,3757,1,302.70029693704595,310.75054438458426,1358,50.655493335350414,156,1
0,4237,8270,2,302.5552607747913,310.9552607747913,1279,59.64547135919395,115,1
3,5598,4362,1,303.0249231779081,312.3549539067448,1386,62.551075509287124,107,1
3,4635,3796,1,303.20292671878815,311.367642239596,1454,49.300491561203025,205,1
2,2500,2494,1,299.1658797927608,308.93175958552155,1451,50.50364974024312,220,1
1,4077,3444,1,301.9,310.5323835460316,1346,63.96827290316359,98,1
3,5645,8689,2,301.9990017414003,311.47920139312026,2222,19.46688798433766,143,1
0,4144,3487,1,301.7563900120922,310.2563900120922,1318,61.0872199758156,55,1
0,4282,3573,1,301.9155918509663,309.9311837019325,1371,48.016652620045235,179,1
2,6982,5196,1,300.6949741348835,311.1689430967437,1330,65.75064306139257,57,1
2,9654,6806,1,299.0128470496115,309.92569409922294,1371,55.26320031320954,203,1
0,4843,3927,1,303.45821616407363,311.9388107760491,1310,61.55194804902818,65,1
3,4211,3527,1,301.83438502854966,310.4750802283975,2778,7.966256798630058,151,1
4,3648,3195,1,302.09844795955775,311.2419702626044,1708,33.049321735774384,179,1
4,6212,4741,1,300.9494640744521,310.62526796277393,1454,43.18207607084813,205,1
0,4403,8318,2,302.3018425182513,310.06728083941715,1357,51.49167974462533,43,1
2,5093,4066,1,303.8,313.0537120748287,1306,59.25545510205591,209,1
3,6819,9044,2,301.3249553515639,310.7269436838936,1324,65.67305631610641,87,1
3,3868,3323,1,302.43776874768247,311.09442186920626,1357,66.12701884038253,189,1
4,5200,4123,1,304.01518229650975,313.40572763850747,1501,37.5579059114349,215,1
4,90,1053,1,298.7273541440171,308.78376663042735,1448,42.89820883162359,209,1
2,1496,1887,1,298.46808513409167,309.1506383754567,1333,56.871488934988065,201,1
4,4131,8237,2,302.39006889333814,311.05762056334174,1934,25.73893476975066,169,1
1,4377,8310,2,302.06626704688966,309.898801140669,1365,51.036999747420104,51,1
0,4505,3712,1,302.47337863545647,310.2733786354564,1350,60.492155478132204,91,1
2,1340,1794,1,298.9849360635627,310.36987212712546,1370,53.77489343927121,227,1
0,4608,8371,2,303.0,311.17826224789417,1357,54.02608213237052,135,1
4,4194,8257,2,302.2694694039999,310.86946940399986,1659,32.82718238200965,216,1
4,6715,5043,1,301.547524992603,310.8136416576259,1419,47.85775017259652,205,1
1,4266,3561,1,302.2800954827776,310.6090055900615,1295,61.24646019197091,139,1
2,191,1117,1,298.2873784549087,308.3,1425,60.582521437358004,75,1
4,9043,6451,1,297.37955551164424,308.2431999209597,1581,39.98239747070923,182,1
0,4828,3920,1,303.5,311.97994239077127,1365,54.098847815425515,31,1
5,6957,5184,1,301.0362696792678,310.577626159534,1565,35.97320143081396,213,1
0,4395,3638,1,302.11100106217253,309.974000708115,1312,55.78698265118235,173,1
4,3648,3196,1,302.1430399251501,311.1860798503002,1486,41.7998459131429,208,1
2,2480,2483,1,299.11764913359974,308.7823508664003,1333,53.6,207,1
0,4418,3653,1,302.5501856787034,310.2,1326,58.190689850432605,82,1
0,4434,3660,1,302.3127846328384,310.1127846328384,1321,53.070754352313244,128,1
0,4674,8389,2,303.3855937651695,311.5855937651695,1386,46.58671862358738,71,1
2,6796,5088,1,301.22183930650306,311.0308906068098,1352,59.07959334981658,122,1
4,7087,5259,1,300.60991321055985,310.30991321055984,1625,33.602834905230566,216,1
0,4086,3450,1,301.96870543826515,310.4,1346,56.16585348723567,123,1
2,2426,2449,1,299.14258380003906,308.6722485998829,1349,52.237318398750666,212,1
5,3571,3151,1,301.7998489450518,310.9,1485,42.7055890330833,210,1
1,5826,4502,1,301.4812096312097,311.28747308747313,1365,59.025559483893524,107,1
3,6106,605,0,300.60877892009654,310.0631683801448,1379,56.45155524936607,208,1
3,8513,9547,2,297.8084442132984,308.55238484617104,1327,71.30085978319025,142,1
2,1204,1723,1,297.4885801550152,308.43515420151977,1329,59.39225342644371,206,1
0,4308,3589,1,301.40829674499946,309.90829674499946,1261,63.24870551754091,22,1
2,2973,7868,2,300.65216168543856,309.4,1360,62.99135325824578,62,1
4,6254,4767,1,300.9365487679254,310.44137191981355,1465,45.22379415272724,200,1
2,9005,9699,2,297.21185658407217,308.14149804425267,1339,61.36521121239698,206,1
3,2809,7816,2,300.2971124907145,309.3663458323016,1377,56.03166228024277,104,1
2,1162,1701,1,297.0,307.83861812771477,1321,60.080074296271334,201,1
2,5192,4119,1,303.8345038080486,312.9827480959757,1364,60.348549504631784,204,1
3,7792,9345,2,300.639882284511,311.9119058276088,2343,16.650271908937775,169,1
2,9562,6756,1,298.5800991519516,309.3201487279274,1313,58.70099151951597,212,1
3,6553,8956,2,301.43125226796224,310.68437386601886,1358,64.02814881360385,89,1
3,122,1073,1,298.5322370586522,308.47157929384355,1431,47.190784709651595,213,1
2,7553,9282,2,300.3847890140928,311.16912659154434,1387,53.8573703103969,205,1
0,4762,3875,1,303.5,311.67687895551427,1356,47.21753691813315,69,1
0,4145,3487,1,301.9528058421892,310.4528058421892,1273,61.63827147183733,57,1
3,1423,7415,2,298.32898189010535,309.2757183076843,1381,65.07963780210656,183,1
4,4006,3400,1,302.1612782577002,310.9881579673169,1568,37.27895056194291,217,1
0,4081,3447,1,302.0003904554476,310.4013015181587,1335,58.21106290434906,110,1
4,4384,3633,1,301.814342104177,309.714342104177,1432,46.18203940688467,230,1
0,4740,3860,1,303.20871213611446,311.4130682041717,1348,53.691098298568946,9,1
3,491,7138,2,298.25208018034573,308.6127890609383,1381,66.20292844523496,57,1
0,4169,8246,2,302.19710724586275,310.60289275413726,1355,51.34957678486466,128,1
2,2495,2493,1,299.10207618316804,308.80415236633604,1332,53.50241939110393,207,1
2,7604,5568,1,300.3725361326139,311.2760578121823,1282,67.17603164594662,162,1
2,9660,6811,1,298.9239786665587,309.8359679998381,1304,60.3293973404039,217,1
3,7420,5459,1,300.2283770385045,311.25720765383187,2557,12.692565557756716,86,1
0,4497,3707,1,302.6027957905824,310.408387371747,1359,56.92880831351325,65,1
2,7134,5286,1,300.3713924250698,310.4570633351535,1356,61.28521546596299,179,1
2,9943,6972,1,298.65056259409084,308.4022503763633,1356,66.84492247836579,177,1
1,4125,3476,1,301.9336634617742,310.51122115392474,1340,54.88085576349491,199,1
0,4656,467,0,303.0841848690547,311.3976209074184,1315,54.829251169309025,62,1
2,5570,4344,1,303.01238976028725,312.4,1419,58.170810890914396,154,1
3,6221,4744,1,300.8,310.28333358893735,1468,52.656654755521046,202,1
0,4168,8246,2,302.19336879633585,310.60663120366416,1356,51.41600475358728,123,1
2,4061,3433,1,301.95655798618816,310.62623194475265,1508,38.86133713528608,199,1
0,4159,3496,1,302.0601794203093,310.5601794203093,1366,44.65576253631447,94,1
1,4784,481,0,303.394243227358,311.8952931050788,1286,62.35604557430577,95,1
4,7186,9163,2,300.4814442518663,311.1753260157957,1577,40.7472397455387,146,1
2,953,1576,1,295.8348839072939,306.38521617314257,1374,55.734219375596496,212,1
0,4485,3700,1,302.65412317100436,310.4541231710043,1354,48.86503166533153,36,1
5,2466,7719,2,299.6593606826049,309.2593606826049,1589,34.38172628190959,222,1
0,4586,8365,2,302.8871412985112,310.8138757697271,1337,51.94856519404479,16,1
0,4174,3505,1,302.3291833052811,310.79377495792164,1347,46.59571686303228,134,1
0,4436,3662,1,302.3028056112099,310.101402805605,1321,52.67054108229573,134,1
2,9830,6909,1,298.5049053572588,309.34113571289464,1360,61.258091079890896,186,1
2,4254,3553,1,302.6,311.0,1293,67.09224536564135,111,1
1,4883,3949,1,303.4437717497232,312.1188587486162,1291,66.83270723145759,74,1
2,2416,2442,1,299.2,308.5747901340438,1294,63.712643859791065,112,1
3,2451,2464,1,299.19548897100094,308.6090220579982,1269,68.16842279700649,73,1
3,4657,8388,2,302.729962254494,311.494943381741,2520,12.608385757647248,112,1
2,7732,5645,1,300.499507075502,311.6663380503347,1245,70.56323741954438,64,1
3,217,7061,2,298.34555071151874,308.6092511858646,1420,61.280792410466695,100,1
2,7616,5573,1,300.24889044205133,311.1955617682053,1259,68.71990215076606,160,1
0,4731,3853,1,303.31671509584083,311.6334301916817,1301,47.75770023869606,218,1
2,1550,1919,1,298.12288200186345,308.5156769972048,1293,64.23895592173581,189,1
0,4166,3500,1,302.21735087610233,310.62602631415353,1346,47.37854386728364,112,1
0,4437,3663,1,302.5231968452158,310.2,1328,53.33722773546187,135,1
2,6954,5182,1,301.09097528353595,311.44251985399643,1449,53.79642544648187,207,1
1,3685,3216,1,302.00182625929267,311.1981737407073,1270,65.20259950439056,181,1
4,4249,8274,2,302.053931018808,310.5062896300928,2035,22.279723620663898,211,1
0,4760,3874,1,303.5,311.6006772278472,1361,46.5135445569441,61,1
0,4599,3774,1,303.0,311.06100694623626,1359,45.23711808601663,112,1
2,1142,1691,1,297.0,308.00748162241047,1369,53.70273890866407,209,1
2,1160,1700,1,296.9123141416974,307.8123141416974,1387,58.57769700368594,195,1
4,8390,6053,1,298.4781722265988,309.5218277734012,1455,42.15272305377123,194,1
2,2303,2372,1,299.39691696678466,308.70462454982294,1447,62.68418767492845,135,1
2,1553,1922,1,298.2915697597295,308.65639532724254,1318,59.589825700165875,193,1
0,4190,3513,1,301.9797892971046,310.54973662138076,1319,55.32442476080337,19,1
2,3844,3310,1,302.3850326535416,310.9700653070833,1343,64.56162866895289,168,1
2,1103,1667,1,297.0,307.8,1369,57.486388030737956,201,1
2,7584,5559,1,300.6468579804375,311.8531420195625,1355,59.30341433256226,201,1
0,4222,8266,2,302.487566036466,310.887566036466,1317,55.81401883871788,128,1
0,4648,8382,2,303.1155549197497,311.4155549197497,1340,50.855570655944845,172,1
2,7763,5661,1,300.4,311.63444366444145,1212,73.60340119359762,36,1
0,4222,3531,1,302.1,310.7,1348,50.13219223625241,33,1
0,4834,3925,1,303.3990109783735,311.8990109783735,1376,41.80176041180769,34,1
0,4270,3564,1,302.17756218060293,310.3663432709044,1363,49.7206797280045,150,1
2,3352,3013,1,301.44896179228243,310.8,1302,61.42491698522176,185,1
0,4559,3748,1,302.60883293803295,310.59589928845935,1352,55.33943246367254,178,1
3,6670,8995,2,301.5136695074489,310.68633049255106,1332,65.6273390148978,10,1
0,4626,3791,1,303.13460083509233,311.24486694503076,1356,47.824334725153854,72,1
2,9559,6753,1,298.644860334758,309.38702048353935,1365,54.98972066951602,203,1
3,4500,3707,1,302.3889946786737,311.0540422840769,2728,7.920380843225412,153,1
2,2460,2470,1,299.16802133709336,308.66395732581327,1286,63.53111521563156,117,1
3,8903,9664,2,297.32923333112836,308.4461666556417,1419,60.418533271593475,206,1
2,8541,6149,1,298.06968899460315,309.17059569298414,1632,31.660105271238375,182,1
3,8437,9521,2,298.49042325670774,309.8222718031635,1310,66.62539011974249,140,1
2,7596,5563,1,300.56505523592165,311.8650552359216,1370,59.33121519027602,204,1
0,4274,429,0,302.39368840519035,310.66611449141874,1339,55.88272174131476,110,1
1,6496,4911,1,300.7246016922181,310.024601692218,1531,45.75795883950491,109,1
2,3883,3329,1,302.51837475272663,311.3367495054532,1424,56.26290595148629,168,1
0,4087,3451,1,301.90883127212186,310.4,1374,55.17376943577759,124,1
0,4152,8238,2,301.9169861097723,310.4,1345,49.290944342697436,74,1
3,457,1279,1,297.2356005004827,307.9915339172298,2520,13.064399499517336,130,1
2,3183,334,0,300.8955505403004,310.04172533018357,1333,67.43809267592813,152,1
0,4447,3670,1,302.41295443990504,310.2935227800475,1370,51.92544863468226,158,1
0,4143,3487,1,301.77835176879466,310.27835176879466,1298,58.23575220047623,53,1
0,4400,441,0,302.1480700381044,310.01152862586343,1278,56.81348416051414,121,1
2,1531,1907,1,298.0786870978874,308.5819693531689,1284,66.09514188873038,189,1
0,4442,3666,1,302.49358647477624,310.20641352522375,1331,50.63848115134243,148,1
2,262,1165,1,297.93211912457247,308.2678808754275,1353,58.32483387200728,202,1
0,4451,3674,1,302.4621293165011,310.3414195443341,1351,54.63782217972805,170,1
1,5775,4471,1,301.96747395975586,311.58483609160675,1382,54.693852641247055,182,1
2,6254,4767,1,300.95858303502246,310.4171660700449,1384,58.107630817062066,200,1
3,6979,5196,1,300.998451692936,311.1633120013613,1523,45.375529869610155,211,1
0,4370,3624,1,301.7,309.5536953676375,1300,63.28506608495323,223,1
3,3861,3319,1,302.39258273697146,311.02966905211395,1337,67.53324463274356,194,1
2,745,1452,1,296.8062626284413,308.11174242832743,1290,61.90449491627059,199,1
0,4836,3925,1,303.4,311.9,1349,49.28025488724008,42,1
3,1097,1659,1,297.5447587270042,308.6821297742447,2789,7.06529117056538,180,1
2,4354,8305,2,301.8172507497973,309.8703504498784,1303,64.30727510672797,87,1
0,4594,3770,1,303.0,311.2,1363,47.69595370418737,99,1
2,1798,2071,1,298.1226859072179,307.7840288608268,1315,66.08230303868179,90,1
2,2300,2371,1,299.398346055071,308.698346055071,1444,62.74618312160415,135,1
2,9666,6814,1,299.14395763054284,310.20659605090475,1339,51.328502676476475,233,1
1,5037,8494,2,303.1239242416943,311.9725473489411,1363,52.24586932174046,132,1
2,2549,2529,1,299.1624240652196,308.9872721956588,1338,58.032108630591864,197,1
4,8837,9641,2,297.4227725536205,308.82277255362055,1326,62.52787664725392,201,1
3,8110,5880,1,299.0353523317788,310.2353523317788,2604,12.233838082944699,89,1
5,9751,6870,1,298.64345109127083,309.83910598214374,2255,16.508502748022632,217,1
0,4432,8328,2,302.4,310.1402892963292,1378,49.987811000887284,118,1
0,4076,3444,1,301.92720859437696,310.508834377508,1386,55.4849847791054,129,1
3,4217,3531,1,301.8321352305815,310.4570818446522,2781,7.824519526635919,155,1
2,9657,6809,1,298.8916518465902,309.78747776988536,1287,61.816518465902455,215,1
3,468,1288,1,297.47884433603656,308.7049952736951,1389,63.092655587938786,56,1
2,5760,8723,2,301.38104565579283,311.0261437101413,1511,42.63398574270067,174,1
0,4185,3512,1,302.24143109323256,310.6207155466163,1350,49.72579498344242,159,1
0,4593,3769,1,303.0,311.2432642480604,1370,51.66113984483229,100,1
0,4161,8243,2,302.0936168120375,310.49361681203754,1278,53.68085535323065,100,1
5,9021,6437,1,297.30682210224717,308.11091536359544,1618,35.26628679595626,216,1
1,4118,3472,1,301.9850616300602,310.58506163006024,1333,51.19173360680777,205,1
3,6864,5129,1,301.1563351094608,311.2416288402396,1369,58.13325110371856,93,1
2,245,1154,1,298.01636189820255,308.289092067865,1405,55.987295323366915,218,1
0,4153,8242,2,302.1526630240631,310.6473369759369,1357,48.96331512031539,116,1
0,4161,3498,1,302.1296336097959,310.564816804898,1354,46.409320951836584,100,1
3,8689,9599,2,297.4595979897137,308.382814072004,1330,68.12140701251698,172,1
3,8925,9672,2,297.30161695399545,308.30808476997726,1456,59.64527471187266,206,1
2,1465,1868,1,298.2858318255845,309.14916429734717,1303,62.825868011555414,198,1
3,269,7072,2,298.07721590872853,308.1873421715158,1418,63.95569444533031,19,1
5,7687,9320,2,300.6991574702637,311.6996389158273,2096,18.91215650048108,231,1
0,4796,3897,1,303.52321971242986,311.9616098562149,1304,57.1229158163571,75,1
4,993,356,0,297.0323119471342,308.1402307212022,1539,38.446238942683756,209,1
0,4280,3571,1,301.9808112450282,310.0616224900564,1363,45.994851404126095,175,1
0,4440,3665,1,302.33467284341674,310.1693456868335,1339,52.17990734874912,144,1
3,6588,8967,2,301.32482393688485,310.73758803155755,1385,61.83670757850371,98,1
2,98,1057,1,298.7432972192627,308.74927555082036,1369,64.13297219262722,198,1
2,180,1108,1,298.3402272391432,308.28505680978583,1420,61.77698834250293,47,1
0,4782,8418,2,303.28396472604067,311.62594708906107,1327,55.135287499514696,30,1
0,4608,3778,1,303.0,311.19852954641823,1362,52.14118185672875,135,1
3,1309,1779,1,298.34227170719805,309.4470668047174,2732,8.939432073200479,107,1
3,1498,1887,1,298.69581502646514,309.5619219577036,2693,9.820924867674263,137,1
0,4277,3569,1,302.0446248758183,310.1713998013093,1358,46.426372143820714,167,1
3,7903,9374,2,301.0078683656942,312.08197451458716,2704,9.896709142354744,139,1
3,7032,5226,1,300.6573848451549,310.75907876123944,2124,20.68719147850738,190,1
2,5490,4300,1,302.60541555909373,312.10541555909373,1296,67.61184830862852,11,1
4,1490,1883,1,298.1524103239729,308.7830477445211,1412,41.09657293425359,218,1
2,9655,6807,1,298.97432583986586,309.87432583986583,1350,57.29179792831761,204,1
5,2174,7637,2,299.5697333593683,309.1192889583153,1834,24.82253210969261,222,1
0,4764,3876,1,303.5,311.7183289178318,1354,47.604403233096996,74,1
3,1943,2157,1,298.40396186218413,308.1039618621841,1304,66.62012712605282,50,1
0,4839,3926,1,303.36429312081606,311.86429312081606,1304,63.22156929550545,52,1
0,4624,3788,1,303.11388697569555,311.31388697569554,1334,52.82219161112835,179,1
0,4046,410,0,302.4027148329948,310.9,1360,52.04637657131489,115,1
3,1298,7374,2,298.5176402143892,309.7907488062358,1245,73.76048627578115,182,1
0,4185,3512,1,302.25788102614086,310.62894051307046,1352,50.252192836508236,159,1
3,1668,1989,1,298.37005602126294,308.5439250664466,2624,11.449719893685408,130,1
5,7787,9349,2,300.4547512105034,311.7,1653,36.68053723850524,225,1
0,4791,3893,1,303.4531003129743,311.8531003129743,1370,51.03528841995104,146,1
4,7896,9378,2,300.52192490691795,311.85851779065564,1797,35.78924079390785,196,1
2,245,1154,1,298.0,308.23626091496266,1368,57.85721621097058,207,1
2,1067,1646,1,296.8338548452509,307.59825231209044,1383,56.30505991157196,203,1
0,4407,442,0,302.2897885357652,310.04839017351304,1290,56.43063439270442,94,1
0,4757,3872,1,303.4335804076102,311.51144054348026,1361,46.54427972825989,54,1
4,1531,1907,1,298.0,308.42538785321005,1413,41.48034877069031,219,1
3,5547,8662,2,302.8712730338356,312.23218174154107,1320,65.99001264571962,164,1
0,4525,8347,2,302.4,310.3,1375,52.67605058691118,161,1
0,4163,8243,2,302.08428030163003,310.52285353442005,1361,50.149936852350585,105,1
0,4708,3839,1,303.55582083746776,311.8,1240,65.51880428656415,162,1
2,2413,2440,1,299.2275210698804,308.6,1299,64.18192379745336,115,1
0,4777,479,0,303.60595261968723,312.1821421409384,1368,54.486900225943536,109,1
0,4510,3716,1,302.7,310.5836983380752,1358,44.185402635142786,10,1
2,1164,135,0,296.88641656824177,307.98641656824174,1392,60.073762128666274,92,1
0,4686,8391,2,303.59346383444614,311.8,1418,44.871897821092695,104,1
0,3773,3271,1,302.2434222508102,310.95657774918976,1358,52.3174799567895,61,1
4,1519,1900,1,298.0,308.46708285962586,1421,39.36780177895623,219,1
0,4328,3600,1,301.6,310.1,1330,49.12531518212236,76,1
2,8884,6356,1,297.15944738549126,308.262210458035,1387,47.55071143103688,208,1
5,3583,3158,1,301.76897783483463,310.9,1460,43.847820111118445,209,1
0,4374,3626,1,302.0244341013512,309.92094351544387,1306,57.956039762545714,197,1
3,5559,4339,1,302.8708207539166,312.26249245234993,1350,64.70850944516863,68,1
2,3624,3181,1,302.0,311.0836464700942,1311,60.56828978383267,193,1
0,4224,3533,1,302.1,310.7,1354,49.653767723301094,37,1
0,4741,3861,1,303.2,311.36038407845115,1353,52.393634785017476,12,1
3,3833,8142,2,302.59809211833453,311.49809211833457,2703,9.895323439858746,3,1
2,8567,6164,1,297.7164278857816,308.7407684923802,1323,54.32411280958381,215,1
0,4406,3645,1,302.48224223100163,310.28224223100165,1326,56.191490030211604,54,1
0,4153,8239,2,301.97835094327337,310.4,1246,53.95467168877751,77,1
3,3703,3227,1,301.82635729509184,310.70542918036745,2677,11.87907188527558,99,1
4,6190,4723,1,300.8417055080599,310.5791472459701,1535,41.94543428180424,222,1
2,7691,5624,1,300.62951902940966,311.8,1320,58.58794925490755,191,1
0,4598,8368,2,302.9687502473607,311.0583336631476,1372,54.20625074208209,119,1
0,4607,3778,1,303.0,311.2716837206734,1363,53.764799977911565,134,1
0,4326,3599,1,301.6237066470241,310.1237066470241,1359,55.171773853861644,69,1
3,5497,8646,2,303.3488939105029,312.5876599005588,1320,62.26752431697998,158,1
3,9017,6435,1,297.25742383850695,308.1,1536,41.48839109350337,214,1
2,5732,4444,1,302.30753214321675,311.80753214321675,1363,57.23943576391019,202,1
2,2579,2550,1,299.2,309.09685428047544,1350,60.32880509609689,192,1
2,7696,5627,1,300.6390951208378,311.8,1345,58.247737802094534,189,1
2,246,1155,1,298.0,308.2561571107989,1380,57.33991511922907,210,1
2,2931,2768,1,300.5,309.5238924659727,1399,52.7090193162525,220,1
2,1914,2138,1,298.1096371266643,307.6981048771398,1315,63.344395387601196,122,1
2,2059,2226,1,299.2226241866667,309.067149024,1365,60.88031859999976,152,1
5,2302,250,0,299.3150902207604,308.448214978341,1486,42.12723612546086,236,1
2,6512,4922,1,300.9587719334997,310.16461988916615,1312,69.69269016015807,116,1
3,6330,8890,2,301.0115727787721,310.50578638938606,1485,50.80421625523515,147,1
2,9690,6828,1,298.79240523004063,309.71033769170054,1295,60.85991722372621,214,1
0,4183,3510,1,302.2902328007375,310.73534920110626,1348,47.36232279151853,155,1
3,8913,9667,2,297.32072890490116,308.52255116715423,1330,61.964008976956585,205,1
2,9655,6807,1,299.0791040240762,309.97910402407615,1358,56.885087325867374,204,1
2,7731,5643,1,300.4598700868577,311.69298689828713,1352,59.75935264226098,185,1
2,243,1153,1,298.0,308.21095777962205,1349,58.58084440755833,203,1
0,4145,3488,1,301.7810014989395,310.2810014989395,1312,61.037997002120996,58,1
0,4286,8283,2,301.7965017511692,309.8965017511692,1332,61.25187391581805,179,1
2,6185,4720,1,301.0,310.86946660005236,1393,57.81725324007327,193,1
0,4157,8240,2,301.9836122036862,310.4557414691241,1367,48.97547570967248,87,1
4,3800,390,0,302.40059271879494,311.35497652275996,1713,32.44218305725931,214,1
3,1216,7351,2,297.92310683209496,309.0828039252301,1269,72.32530494359541,134,1
2,8952,9683,2,297.347067127284,308.2797487111249,1336,61.89643890509627,199,1
3,1031,7297,2,296.3541514384045,307.2812271576067,1310,68.39476501720777,34,1
2,9659,6810,1,298.9155676125542,309.8155676125542,1300,60.93480802163975,213,1
0,4754,3871,1,303.2793757923479,311.3852101821451,1357,47.38792353368179,45,1
2,8169,5927,1,299.7543916983781,311.04035608943457,1252,63.094658658480945,210,1
2,2492,2489,1,299.2,308.97031827540314,1506,48.989045173790636,227,1
2,88,1050,1,298.77897726556813,308.8184658983522,1410,62.99715893102168,196,1
3,2882,7841,2,300.39022751527597,309.4760910061104,1899,22.618929610988847,195,1
2,9664,6812,1,299.1240322880745,310.148064576149,1415,48.82403228807448,231,1
3,4034,3416,1,302.0,310.8,1531,36.641621387028735,233,1
4,7373,9224,2,300.0938683818339,311.3402655751966,1772,27.566373804718992,206,1
3,7866,9368,2,300.8725337700818,311.98755628346964,2449,13.608964384157872,180,1
3,5369,8604,2,303.48110703571916,312.8334686562543,1406,49.570848616053006,189,1
3,3555,3142,1,301.8490119236127,310.747035770838,2130,25.13124322264847,168,1
0,4390,8314,2,302.1028857913336,310.0028857913336,1355,45.28757643668481,6,1
4,8219,5959,1,299.14864361120175,310.6293849654024,1735,27.019258645799344,221,1
3,8473,6106,1,297.99171533439466,308.99171533439466,1377,48.28693096554809,210,1
0,4328,3600,1,301.6,310.1,1336,50.3372033353678,75,1
4,2928,7855,2,300.6784669472471,309.55693389449425,1860,29.14534489474695,168,1
2,2543,2526,1,299.2,308.9609547869962,1323,62.78567819505772,159,1
0,4084,3449,1,301.9,310.4378668453033,1367,57.49387890327588,118,1
0,4567,3752,1,302.82356924350864,310.90594873918104,1371,47.78832823485348,33,1
0,4766,3877,1,303.57464192328445,311.89856769313764,1322,51.27708309020227,79,1
1,8567,6165,1,297.8040299503284,308.88483594039417,1506,41.18610215734689,196,1
2,7994,5811,1,300.7,311.9,1378,52.41938065676037,212,1
0,4452,3674,1,302.47080088520414,310.3472005901361,1347,55.11764898129559,171,1
2,4978,4002,1,303.7056513671843,312.70807338169186,1360,56.624000279116814,194,1
0,4411,3649,1,302.0453966620636,309.8453966620636,1285,66.29441232274627,217,1
2,2665,2608,1,299.38772854640223,309.0055203902873,1311,66.51350212662093,98,1
4,8677,6235,1,297.14968601782306,308.483437994059,1330,45.42684436834306,209,1
0,4399,8318,2,302.2408146116803,310.1,1370,51.049002742315125,31,1
2,2648,2597,1,299.31462349818116,308.95330249870085,1313,66.7641480062361,78,1
3,2285,2362,1,299.3917045590154,308.71659088196907,1430,63.439203663995904,132,1
0,4585,8364,2,302.7632370290032,310.9053950483388,1350,53.16593455317263,162,1
0,4294,8286,2,301.78201555531643,309.88201555531646,1325,62.294880017215895,169,1
3,7525,9274,2,300.2144701501851,311.2570198998766,1469,54.879398122335616,158,1
1,4020,8202,2,302.37247414759594,311.1904534656727,1294,58.234367664701765,197,1
